up
Upload #1
Reader: Noname  Site: AA
--------- upload 1 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2018-09-11 09:29:31.96 datalogger file created
E 2018-09-11 09:29:56.28 Display format changed to: BiHex
D 2018-09-11 09:30:23.89 00:00:03.11 HA 3D6.00184CB9B6    4   349
D 2018-09-11 09:30:29.07 00:00:00.00 HA 3D6.00184CB9B6    1     1
D 2018-09-11 09:31:05.23 00:00:01.03 HA 3D6.00184CB9B6    2    34
D 2018-09-11 09:31:09.36 00:00:03.10 HA 3D6.00184CB9B6    4     2
D 2018-09-11 09:31:38.30 00:00:00.00 HA 3D6.00184CB9B6    1    24
D 2018-09-11 09:31:41.40 00:00:01.03 HA 3D6.00184CB9B6    2     2
E 2018-09-11 09:43:41.13 supply power ok 12.9V
E 2018-09-11 09:43:41.13 database file opened
E 2018-09-11 09:43:41.13 starting reader after power up
D 2026-09-11 09:43:38.63 00:00:00.00 HA 3D6.00184CBA9E    1     0
D 2018-09-11 09:43:40.71 00:00:06.22 HA 3D6.00184CBA9E    8     1
D 2018-09-11 09:43:55.21 00:00:00.00 HA 3D6.00184CBA9E    1     7
D 2018-09-11 09:44:15.87 00:00:00.00 HA 3D6.00184CB9B6    1    19
E 2018-09-11 09:44:19.00 check DIP switch 1 on CTL board
D 2018-09-11 09:44:18.97 00:00:01.04 HA 3D6.00184CB9B6    2     2
D 2018-09-11 09:44:44.81 00:00:04.13 HA 3D6.00184CB9B6    5    23
D 2018-09-11 09:44:52.05 00:00:06.20 HA 3D6.00184CB9B6    7     2
E 2018-09-11 09:50:31.58 supply power ok 12.9V
E 2018-09-11 09:50:31.58 database file opened
E 2018-09-11 09:50:31.58 starting reader after power up
D 2026-09-11 09:50:29.08 00:00:03.10 HA 3D6.00184CBA9E    4     0
D 2018-09-11 09:50:50.77 00:00:00.00 HA 3D6.00184CBA9E    1    17
D 2018-09-11 09:50:51.81 00:00:00.00 HA 3D6.00184CBA67    1     0
E 2018-09-11 09:50:58.00 check DIP switch 1 on CTL board
D 2018-09-11 09:51:11.44 00:00:01.04 HA 3D6.00184CB9B6    2    18
D 2018-09-11 09:51:15.58 00:00:09.30 HA 3D6.00184CB9B6   10     2
D 2018-09-11 09:51:28.00 00:00:00.00 HA 3D6.00184CB9B6    1     2
D 2018-09-11 09:52:22.74 00:00:02.08 HA 3D6.00184CB9B6    3    52
D 2018-09-11 09:52:27.92 00:00:00.00 HA 3D6.00184CB9B6    1     2
E 2018-09-11 09:52:53.77 supply power ok 12.9V
E 2018-09-11 09:52:53.77 database file opened
E 2018-09-11 09:52:53.77 starting reader after power up
D 2018-09-11 09:53:08.85 00:00:01.04 HA 3D6.00184CB9B6    2    17
E 2018-09-11 09:53:13.00 check DIP switch 1 on CTL board
D 2018-09-11 09:53:14.04 00:00:00.00 HA 3D6.00184CB9B6    1     3
D 2018-09-11 09:53:16.10 00:00:01.04 HA 3D6.00184CB9B6    2     1
D 2018-09-11 09:56:32.41 00:00:00.00 HA 3D6.00184CBA67    1   188
D 2018-09-11 09:56:39.64 00:00:00.00 HA 3D6.00184CBA67    1     6
D 2018-09-11 10:02:18.53 00:00:00.00 HA 3D6.00184CBA67    1   327
D 2018-09-11 10:02:21.63 00:00:00.00 HA 3D6.00184CBA67    1     2
D 2018-09-11 10:02:24.74 00:00:00.00 HA 3D6.00184CBA67    1     2
