up
Upload #3
Reader: Noname  Site: AA
--------- upload 3 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-07-09 14:27:13.77 upload 2 complete
D 2019-07-09 14:28:17.39 00:00:01.03 HA 3D6.1D592D60A3    2   155
D 2019-07-09 14:28:22.56 00:00:00.00 HA 3D6.1D592D60A3    1     3
D 2019-07-09 16:04:53.32 00:00:00.00 HA 3D6.00184CBA9D    1  5604
D 2019-07-09 16:06:04.61 00:00:00.00 HA 3D6.00184CBA9D    1    68
D 2019-07-09 16:18:11.94 00:00:01.04 HA 3D6.00184CBA9D    2   703
D 2019-07-09 16:18:33.64 00:00:00.00 HA 3D6.00184CBA9D    1    19
D 2019-07-09 16:24:45.58 00:00:00.00 HA 3D6.00184CE07F    1   359
D 2019-07-09 16:24:48.68 00:00:00.00 HA 3D6.00184CE07F    1     2
D 2019-07-09 16:26:06.17 00:00:00.00 HA 3D6.00184CE07F    1    74
D 2019-07-09 16:26:12.38 00:00:00.00 HA 3D6.00184CE07F    1     5
D 2019-07-09 17:03:00.22 00:00:00.00 HA 3D6.00184CE085    1  2136
D 2019-07-09 17:03:05.38 00:00:03.10 HA 3D6.00184CE085    4     4
D 2019-07-09 17:06:48.55 00:00:00.00 HA 3D6.00184CBA67    1   212
D 2019-07-09 17:06:53.71 00:00:00.00 HA 3D6.00184CBA67    1     4
D 2019-07-09 17:19:22.74 00:00:00.00 HA 3D6.00184CE04D    1   724
D 2019-07-09 17:19:40.31 00:00:00.00 HA 3D6.00184CE04D    1    16
D 2019-07-09 17:20:09.25 00:00:00.00 HA 3D6.00184CE05A    1    27
D 2019-07-09 17:20:18.55 00:00:00.00 HA 3D6.00184CE05A    1     8
D 2019-07-09 17:20:20.63 00:00:00.00 HA 3D6.00184CE05A    1     1
D 2019-07-09 17:20:26.83 00:00:01.02 HA 3D6.00184CE05A    2     5
D 2019-07-09 17:21:54.66 00:00:00.00 HA 3D6.00184CE04D    1    83
D 2019-07-09 17:25:12.01 00:00:00.00 HA 3D6.00184CE04D    1   190
D 2019-07-09 17:29:05.50 00:00:00.00 HA 3D6.00184CE07F    1   225
D 2019-07-09 17:29:08.60 00:00:00.00 HA 3D6.00184CE07F    1     2
D 2019-07-09 17:29:23.07 00:00:00.00 HA 3D6.00184CE07F    1    13
D 2019-07-09 17:29:33.41 00:00:00.00 HA 3D6.00184CE07F    1     9
D 2019-07-09 17:29:46.84 00:00:00.00 HA 3D6.00184CE07F    1    12
D 2019-07-09 17:40:56.33 00:00:02.06 HA 3D6.00184CBA67    3   647
D 2019-07-09 17:41:18.04 00:00:00.00 HA 3D6.00184CBA67    1    18
D 2019-07-09 20:29:42.23 00:00:00.00 HA 3D6.00184CBA7D    1  9779
D 2019-07-09 21:52:39.86 00:00:00.00 HA 3D6.00184CB900    1  4817
D 2019-07-09 21:53:37.72 00:00:00.00 HA 3D6.00184CB900    1    55
D 2019-07-10 00:35:05.60 00:00:00.00 HA 3D6.00184CE07F    1  9376
