up
Upload #1
Reader: Noname  Site: haef
--------- upload 1 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-03-27 12:15:25.88 datalogger file created
E 2019-03-27 12:15:36.96 reset reader to factory settings
E 2019-03-27 12:16:25.04 parameter change: duty cycle pause 1000ms
E 2019-03-27 12:16:57.34 Display format changed to: BiHex
D 2019-03-27 13:10:07.56 00:00:00.00 HA 3D6.00184CBA6F    1  3683
D 2019-03-27 13:10:49.92 00:00:00.00 HA 3D6.00184CB9E8    1    40
D 2019-03-27 13:20:12.99 00:00:03.10 HA 3D6.00184CB9E8    4   544
D 2019-03-27 13:27:08.32 00:00:00.00 HA 3D6.00184CB9E8    1   398
D 2019-03-27 13:27:10.38 00:00:00.00 HA 3D6.00184CB9E8    1     1
D 2019-03-27 13:37:26.14 00:00:01.03 HA 3D6.00184CB9E8    2   595
D 2019-03-27 13:48:12.89 00:00:00.00 HA 3D6.00184CB9E8    1   624
D 2019-03-27 13:48:15.95 00:00:00.00 HA 3D6.00184CB9E8    1     1
D 2019-03-27 14:06:05.30 00:00:01.03 HA 3D6.00184CB9E8    2  1035
D 2019-03-27 14:16:31.39 00:00:00.00 HA 3D6.00184CBABD    1   604
D 2019-03-27 14:16:35.52 00:00:01.03 HA 3D6.00184CBABD    2     3
D 2019-03-27 14:16:41.72 00:00:09.32 HA 3D6.00184CBABD   10     4
D 2019-03-27 14:16:55.16 00:01:02.04 HA 3D6.00184CBABD   61     3
D 2019-03-27 14:17:59.28 00:00:02.06 HA 3D6.00184CBABD    3     1
D 2019-03-27 14:18:05.48 00:00:06.20 HA 3D6.00184CBABD    7     3
D 2019-03-27 14:18:16.84 00:00:00.00 HA 3D6.00184CBABD    1     4
D 2019-03-27 14:18:20.98 00:00:00.00 HA 3D6.00184CBABD    1     3
D 2019-03-27 14:18:25.12 00:00:00.00 HA 3D6.00184CBABD    1     3
D 2019-03-27 14:20:02.24 00:00:02.07 HA 3D6.00184CBABD    3    93
D 2019-03-27 14:20:06.38 00:01:30.99 HA 3D6.00184CBABD   89     1
D 2019-03-27 14:21:50.80 00:00:01.04 HA 3D6.00184CBABD    2    12
D 2019-03-27 14:21:54.94 00:00:00.00 HA 3D6.00184CBABD    1     2
D 2019-03-27 14:21:57.01 00:00:02.07 HA 3D6.00184CBABD    3     1
D 2019-03-27 14:22:01.15 00:00:00.00 HA 3D6.00184CBABD    1     1
D 2019-03-27 14:22:03.21 00:00:57.91 HA 3D6.00184CBABD   57     1
D 2019-03-27 14:23:05.25 00:00:03.10 HA 3D6.00184CBABD    4     3
D 2019-03-27 14:23:10.43 00:00:00.00 HA 3D6.00184CBABD    1     1
D 2019-03-27 14:25:48.50 00:00:00.00 HA 3D6.00184CBABD    1   152
D 2019-03-27 14:26:10.20 00:00:00.00 HA 3D6.00184CBABD    1    20
D 2019-03-27 14:26:16.39 00:00:01.03 HA 3D6.00184CBABD    2     5
D 2019-03-27 14:28:11.08 00:00:31.02 HA 3D6.00184CBABD   31   109
D 2019-03-27 14:28:46.23 00:04:45.39 HA 3D6.00184CBABD  277     3
D 2019-03-27 14:33:35.75 00:01:17.55 HA 3D6.00184CBABD   76     3
D 2019-03-27 14:35:00.54 00:00:00.00 HA 3D6.00184CBABD    1     6
D 2019-03-27 14:35:03.64 00:00:01.04 HA 3D6.00184CBABD    2     2
D 2019-03-27 14:36:19.08 00:00:14.46 HA 3D6.00184CBABD   15    71
D 2019-03-27 14:36:35.61 00:00:03.11 HA 3D6.00184CBABD    4     1
D 2019-03-27 14:36:40.78 00:00:34.12 HA 3D6.00184CBABD   34     1
D 2019-03-27 14:37:17.97 00:00:06.25 HA 3D6.00184CBABD    8     1
D 2019-03-27 15:05:27.25 00:00:00.00 HA 3D6.00184CB9E8    1  1628
D 2019-03-27 15:14:18.29 00:00:00.00 HA 3D6.00184CBABD    1   513
D 2019-03-27 15:14:30.69 00:00:01.04 HA 3D6.00184CBABD    2    11
D 2019-03-27 16:24:47.03 00:00:00.00 HA 3D6.00184CB9E8    1  4079
D 2019-03-27 16:27:39.57 00:00:00.00 HA 3D6.00184CB9E8    1   166
D 2019-03-27 18:19:28.88 00:00:00.00 HA 3D6.00184CB8D4    1  6493
D 2019-03-27 19:03:56.51 00:00:00.00 HA 3D6.00184CBA7D    1  2581
