up
Upload #4
Reader: Noname  Site: AA
--------- upload 4 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-05-15 06:57:06.61 upload 3 complete
D 2019-05-15 06:59:01.38 00:00:00.00 HA 3D6.00184CB9B6    1   320
D 2019-05-15 06:59:10.68 00:00:00.00 HA 3D6.00184CB9B6    1     8
D 2019-05-15 06:59:22.05 00:00:01.03 HA 3D6.00184CB9B6    2    10
D 2019-05-15 09:01:01.29 00:00:00.00 HA 3D6.00184CBA67    1  7063
D 2019-05-15 09:01:08.53 00:00:00.00 HA 3D6.00184CBA67    1     6
D 2019-05-15 09:08:16.26 00:00:00.00 HA 3D6.00184CBA67    1   413
D 2019-05-15 09:08:40.02 00:00:01.04 HA 3D6.00184CBA67    2    22
D 2019-05-15 09:35:30.74 00:00:00.00 HA 3D6.00184CBA67    1  1557
D 2019-05-15 09:35:57.60 00:00:00.00 HA 3D6.00184CBA67    1    25
D 2019-05-15 12:57:00.76 00:00:05.16 HA 3D6.00184CB8D4    6 11675
D 2019-05-15 12:57:29.69 00:00:00.00 HA 3D6.00184CB8D4    1    22
D 2019-05-15 16:51:38.54 00:00:00.00 HA 3D6.00184CB900    1 13597
D 2019-05-15 16:59:02.79 00:00:04.14 HA 3D6.00184CBA7D    5   429
D 2019-05-15 16:59:46.20 00:00:03.10 HA 3D6.00184CBA7D    4    37
D 2019-05-15 17:00:24.44 00:00:01.03 HA 3D6.00184CBA7D    2    33
D 2019-05-15 17:00:32.70 00:00:03.11 HA 3D6.00184CBA7D    4     6
D 2019-05-15 18:05:32.91 00:00:02.06 HA 3D6.00184CBAA5    3  3771
D 2019-05-15 18:05:44.28 00:00:00.00 HA 3D6.00184CBAA5    1     8
D 2019-05-15 18:44:00.02 00:00:01.03 HA 3D6.00184CB900    2  2221
D 2019-05-15 18:47:06.07 00:00:00.00 HA 3D6.00184CB900    1   178
D 2019-05-15 18:47:10.21 00:00:00.00 HA 3D6.00184CB900    1     3
D 2019-05-15 18:47:12.27 00:00:00.00 HA 3D6.00184CB900    1     1
D 2019-05-15 19:17:45.10 00:00:01.03 HA 3D6.00184CB8D4    2  1773
D 2019-05-15 20:35:21.59 00:00:00.00 HA 3D6.00184CBAA5    1  4505
D 2019-05-15 20:40:37.75 00:00:16.54 HA 3D6.00184CB900   17   305
D 2019-05-15 20:41:01.52 00:00:00.00 HA 3D6.00184CB900    1     6
D 2019-05-15 21:02:51.64 00:00:00.00 HA 3D6.00184CB900    1  1267
D 2019-05-15 21:02:54.74 00:00:00.00 HA 3D6.00184CB900    1     2
D 2019-05-15 21:02:57.84 00:00:00.00 HA 3D6.00184CB900    1     2
D 2019-05-15 21:04:45.31 00:00:00.00 HA 3D6.00184CB900    1   103
D 2019-05-15 21:04:47.38 00:00:00.00 HA 3D6.00184CB900    1     1
D 2019-05-15 21:04:49.44 00:00:00.00 HA 3D6.00184CB900    1     1
D 2019-05-15 21:04:51.52 00:00:02.06 HA 3D6.00184CB900    3     1
D 2019-05-15 21:04:56.68 00:00:02.06 HA 3D6.00184CB900    3     2
D 2019-05-15 21:05:00.82 00:00:00.00 HA 3D6.00184CB900    1     1
D 2019-05-15 21:05:03.92 00:00:00.00 HA 3D6.00184CB900    1     2
D 2019-05-15 21:05:06.98 00:00:00.05 HA 3D6.00184CB900    2     1
D 2019-05-15 21:05:11.16 00:00:02.07 HA 3D6.00184CB900    3     3
D 2019-05-15 21:05:17.36 00:00:00.00 HA 3D6.00184CB900    1     3
D 2019-05-15 21:05:22.53 00:00:02.07 HA 3D6.00184CB900    3     4
D 2019-05-15 21:05:26.66 00:00:08.27 HA 3D6.00184CB900    9     1
