D,2018-09-18,11:14:59.86,00:00:00.00,HA,3D6.00184CBA98,1,53,2
D,2018-09-18,11:15:29.82,00:00:02.06,HA,3D6.00184CBA98,3,28,2
D,2018-09-18,11:15:34.96,00:00:01.07,HA,3D6.00184CBA98,3,1,2
D,2018-09-18,11:19:59.49,00:00:00.00,HA,3D6.00184CBA98,1,254,2
D,2018-09-18,11:20:01.55,00:00:00.00,HA,3D6.00184CBA98,1,1,2
D,2018-09-18,11:20:19.12,00:00:00.00,HA,3D6.00184CBA98,1,16,2
D,2018-09-18,11:20:40.81,00:00:00.00,HA,3D6.00184CBA98,1,20,2
D,2018-09-18,11:22:07.60,00:00:00.00,HA,3D6.00184CBABB,1,83,2
D,2018-09-18,11:23:11.67,00:00:02.06,HA,3D6.00184CBABB,3,61,2
D,2018-09-18,11:23:15.80,00:00:03.10,HA,3D6.00184CBABB,4,1,2
D,2018-09-18,11:23:32.34,00:00:00.00,HA,3D6.00184CBABB,1,12,2
D,2018-09-18,11:24:27.10,00:00:00.00,HA,3D6.00184CBABB,1,52,2
D,2018-09-18,11:24:31.23,00:00:00.00,HA,3D6.00184CBABB,1,3,2
D,2018-09-18,11:25:04.29,00:00:00.00,HA,3D6.00184CBABB,1,31,2
D,2018-09-18,11:25:10.49,00:00:00.00,HA,3D6.00184CBABB,1,5,2
D,2018-09-18,11:26:35.22,00:00:00.00,HA,3D6.00184CBABB,1,81,2
D,2018-09-18,11:26:44.51,00:00:00.00,HA,3D6.00184CBABB,1,8,2
D,2018-09-18,11:26:46.58,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,11:28:10.27,00:00:00.00,HA,3D6.00184CBABB,1,80,2
D,2018-09-18,11:28:54.70,00:00:00.00,HA,3D6.00184CBABB,1,42,2
D,2018-09-18,11:31:15.22,00:00:00.00,HA,3D6.00184CBABB,1,135,2
D,2018-09-18,11:31:33.81,00:00:05.18,HA,3D6.00184CBABB,6,17,2
D,2018-09-18,11:32:51.32,00:00:00.00,HA,3D6.00184CBABB,1,69,2
D,2018-09-18,11:36:27.26,00:00:00.00,HA,3D6.00184CBABB,1,208,2
D,2018-09-18,11:36:32.44,00:00:01.02,HA,3D6.00184CBABB,2,4,2
D,2018-09-18,11:36:37.60,00:00:00.00,HA,3D6.00184CBABB,1,3,2
D,2018-09-18,11:36:53.10,00:00:00.00,HA,3D6.00184CBABB,1,14,2
D,2018-09-18,11:36:55.17,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,11:38:26.10,00:00:03.10,HA,3D6.00184CBABB,4,87,2
D,2018-09-18,11:39:43.59,00:00:02.07,HA,3D6.00184CBABB,3,71,2
D,2018-09-18,11:41:36.22,00:00:02.07,HA,3D6.00184CBABB,3,106,2
D,2018-09-18,11:41:40.35,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,11:41:45.52,00:00:00.00,HA,3D6.00184CBABB,1,4,2
D,2018-09-18,11:44:59.77,00:00:00.00,HA,3D6.00184CBA98,1,187,2
D,2018-09-18,11:46:42.06,00:00:00.00,HA,3D6.00184CBA98,1,98,2
D,2018-09-18,11:46:49.29,00:00:00.00,HA,3D6.00184CBABB,1,6,2
D,2018-09-18,11:48:35.71,00:00:05.17,HA,3D6.00184CBABB,6,102,2
D,2018-09-18,11:49:01.56,00:00:04.13,HA,3D6.00184CBABB,5,19,2
D,2018-09-18,11:50:20.08,00:00:00.00,HA,3D6.00184CBABB,1,71,2
D,2018-09-18,11:51:32.40,00:00:01.03,HA,3D6.00184CBABB,2,69,2
D,2018-09-18,11:52:38.52,00:00:00.00,HA,3D6.00184CBABB,1,62,2
D,2018-09-18,11:52:47.82,00:00:10.35,HA,3D6.00184CBABB,11,8,2
D,2018-09-18,11:53:43.62,00:00:00.00,HA,3D6.00184CBABB,1,43,2
D,2018-09-18,11:53:51.89,00:00:00.00,HA,3D6.00184CBABB,1,7,2
D,2018-09-18,11:53:54.95,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,11:55:20.74,00:00:00.00,HA,3D6.00184CBA70,1,83,2
D,2018-09-18,11:55:23.84,00:00:00.00,HA,3D6.00184CBA70,1,2,2
D,2018-09-18,11:55:40.38,00:00:00.00,HA,3D6.00184CBA70,1,15,2
D,2018-09-18,11:55:47.60,00:00:00.00,HA,3D6.00184CBA70,1,6,2
D,2018-09-18,11:58:38.08,00:00:00.00,HA,3D6.00184CBABB,1,164,2
D,2018-09-18,12:00:15.19,00:00:00.00,HA,3D6.00184CBA98,1,93,2
D,2018-09-18,12:00:17.26,00:00:00.00,HA,3D6.00184CBA98,1,1,2
D,2018-09-18,12:01:38.87,00:00:00.00,HA,3D6.1D592D6078,1,78,2
D,2018-09-18,12:02:34.67,00:00:00.00,HA,3D6.00184CBA98,1,53,2
D,2018-09-18,12:02:38.80,00:00:01.03,HA,3D6.00184CBA98,2,3,2
D,2018-09-18,12:03:17.04,00:00:00.00,HA,3D6.00184CBA98,1,35,2
D,2018-09-18,12:03:19.10,00:00:05.18,HA,3D6.00184CBA98,6,1,2
D,2018-09-18,12:03:42.87,00:00:04.13,HA,3D6.00184CBABB,5,17,2
D,2018-09-18,12:03:55.27,00:00:00.00,HA,3D6.00184CBABB,1,7,2
D,2018-09-18,12:04:52.09,00:00:00.00,HA,3D6.00184CBA98,1,54,2
D,2018-09-18,12:05:49.95,00:00:00.00,HA,3D6.00184CBABB,1,55,2
D,2018-09-18,12:06:17.85,00:00:00.00,HA,3D6.00184CBABB,1,26,2
D,2018-09-18,12:06:56.08,00:00:05.16,HA,3D6.00184CBA98,6,36,2
D,2018-09-18,12:07:03.31,00:00:04.13,HA,3D6.00184CBA98,5,1,2
D,2018-09-18,12:07:13.65,00:00:00.00,HA,3D6.00184CBA98,1,5,2
D,2018-09-18,12:07:36.39,00:00:05.17,HA,3D6.00184CBA98,6,21,2
D,2018-09-18,12:08:10.49,00:00:00.00,HA,3D6.00184CBA98,1,27,2
D,2018-09-18,12:09:08.34,00:00:02.08,HA,3D6.00184CBABB,3,55,2
D,2018-09-18,12:09:14.54,00:00:00.00,HA,3D6.00184CBA98,1,3,2
D,2018-09-18,12:10:17.57,00:00:01.04,HA,3D6.00184CBA98,2,60,2
D,2018-09-18,12:10:22.73,00:00:19.66,HA,3D6.00184CBA98,20,3,2
D,2018-09-18,12:11:19.58,00:00:00.00,HA,3D6.00184CBABB,1,35,2
D,2018-09-18,12:12:01.93,00:00:00.00,HA,3D6.00184CBA98,1,40,2
D,2018-09-18,12:12:08.14,00:00:00.00,HA,3D6.1D592D6078,1,5,2
D,2018-09-18,12:12:09.18,00:00:00.00,HA,3D6.00184CBA98,1,0,2
D,2018-09-18,12:13:07.03,00:00:00.00,HA,3D6.00184CBABB,1,55,2
D,2018-09-18,12:15:36.84,00:00:00.00,HA,3D6.00184CBABB,1,144,2
D,2018-09-18,12:23:44.49,00:00:00.00,HA,3D6.1D592D6078,1,471,2
D,2018-09-18,12:23:47.59,00:00:00.00,HA,3D6.1D592D6078,1,2,2
D,2018-09-18,12:23:48.63,00:00:02.06,HA,3D6.00184CBABB,3,0,2
D,2018-09-18,12:25:31.95,00:00:01.03,HA,3D6.00184CBABB,2,97,2
D,2018-09-18,12:27:30.77,00:00:00.00,HA,3D6.00184CBABB,1,113,2
D,2018-09-18,12:43:01.66,00:00:18.61,HA,3D6.00184CBABB,19,900,2
D,2018-09-18,12:59:37.61,00:00:01.04,HA,3D6.1D592D602E,2,945,2
D,2018-09-18,13:07:02.90,00:00:00.00,HA,3D6.1D592D602E,1,429,2
D,2018-09-18,13:07:35.96,00:00:10.34,HA,3D6.00184CBABB,11,31,2
D,2018-09-18,13:07:48.38,00:00:05.16,HA,3D6.00184CBABB,6,1,2
D,2018-09-18,13:12:29.40,00:00:17.57,HA,3D6.00184CBABB,18,266,2
D,2018-09-18,13:27:31.35,00:00:07.24,HA,3D6.00184CBABB,8,855,2
D,2018-09-18,13:35:09.04,00:00:00.00,HA,3D6.00184CBABB,1,435,2
D,2018-09-18,13:35:10.08,00:00:00.00,HA,3D6.1D592D6078,1,0,2
D,2018-09-18,13:35:14.21,00:00:01.03,HA,3D6.1D592D6078,2,3,2
D,2018-09-18,13:35:25.57,00:00:00.00,HA,3D6.00184CBABB,1,9,2
D,2018-09-18,13:36:23.43,00:00:00.00,HA,3D6.00184CBABB,1,55,2
D,2018-09-18,13:36:49.26,00:00:12.41,HA,3D6.00184CBABB,13,24,2
D,2018-09-18,13:39:56.27,00:00:00.00,HA,3D6.00184CBABB,1,168,2
D,2018-09-18,13:40:44.83,00:00:03.10,HA,3D6.00184CBABB,4,46,2
D,2018-09-18,13:42:04.39,00:00:00.00,HA,3D6.1D592D6078,1,73,2
D,2018-09-18,13:42:12.66,00:00:14.48,HA,3D6.1D592D6078,15,7,2
D,2018-09-18,13:43:17.76,00:00:00.00,HA,3D6.1D592D6078,1,48,2
D,2018-09-18,13:43:18.79,00:00:49.64,HA,3D6.00184CBAB6,49,0,2
D,2018-09-18,13:44:59.06,00:00:01.03,HA,3D6.00184CBAB6,2,48,2
D,2018-09-18,13:46:16.54,00:00:17.58,HA,3D6.00184CBAB6,18,73,2
D,2018-09-18,13:46:56.85,00:00:00.00,HA,3D6.00184CBAB6,1,21,2
D,2018-09-18,13:47:10.29,00:00:24.82,HA,3D6.00184CBAB6,25,12,2
D,2018-09-18,13:47:37.18,00:00:07.23,HA,3D6.00184CBAB6,8,1,2
D,2018-09-18,13:47:53.71,00:00:00.00,HA,3D6.00184CBABB,1,8,2
D,2018-09-18,13:48:22.64,00:00:00.00,HA,3D6.00184CBABB,1,27,2
D,2018-09-18,13:49:20.50,00:00:00.00,HA,3D6.00184CBAB6,1,55,2
D,2018-09-18,13:49:52.53,00:00:00.00,HA,3D6.00184CBABB,1,30,2
D,2018-09-18,13:51:38.94,00:00:00.00,HA,3D6.00184CBABB,1,102,2
D,2018-09-18,13:51:46.18,00:00:02.06,HA,3D6.00184CBABB,3,6,2
D,2018-09-18,13:51:50.31,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,13:51:53.41,00:00:00.00,HA,3D6.00184CBABB,1,2,2
D,2018-09-18,13:52:13.04,00:00:01.04,HA,3D6.00184CBABB,2,18,2
D,2018-09-18,13:53:17.10,00:00:00.00,HA,3D6.00184CBAB6,1,60,2
D,2018-09-18,13:53:19.17,00:00:06.20,HA,3D6.00184CBAB6,7,1,2
D,2018-09-18,13:58:42.55,00:00:00.00,HA,3D6.00184CBAB6,1,306,2
D,2018-09-18,13:58:44.61,00:00:03.10,HA,3D6.00184CBAB6,4,1,2
D,2018-09-18,13:58:49.78,00:00:12.41,HA,3D6.00184CBAB6,13,1,2
D,2018-09-18,13:59:04.26,00:00:09.31,HA,3D6.00184CBAB6,10,1,2
D,2018-09-18,14:00:38.28,00:00:16.54,HA,3D6.00184CBABB,17,81,2
D,2018-09-18,14:07:18.13,00:00:00.00,HA,3D6.00184CBABB,1,370,2
D,2018-09-18,14:07:20.19,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,14:12:16.72,00:00:00.00,HA,3D6.00184CBAB6,1,286,2
D,2018-09-18,14:14:15.53,00:00:00.00,HA,3D6.00184CBAB6,1,114,2
D,2018-09-18,14:15:02.03,00:00:00.00,HA,3D6.00184CBAB6,1,44,2
D,2018-09-18,14:18:46.22,00:00:04.13,HA,3D6.00184CBAB6,5,216,2
D,2018-09-18,14:19:38.91,00:00:20.68,HA,3D6.00184CBAB6,21,46,2
D,2018-09-18,14:20:01.65,00:00:00.00,HA,3D6.00184CBAB6,1,1,2
D,2018-09-18,14:20:07.85,00:00:00.00,HA,3D6.00184CBAB6,1,5,2
D,2018-09-18,14:20:10.93,00:00:00.02,HA,3D6.00184CBAB6,2,1,2
D,2018-09-18,14:20:30.59,00:00:07.24,HA,3D6.00184CBAB6,8,18,2
D,2018-09-18,14:20:40.93,00:00:05.18,HA,3D6.00184CBAB6,6,2,2
D,2018-09-18,14:20:48.17,00:00:00.00,HA,3D6.00184CBAB6,1,1,2
D,2018-09-18,14:20:52.31,00:00:01.02,HA,3D6.00184CBABB,2,3,2
D,2018-09-18,14:21:10.90,00:00:13.44,HA,3D6.00184CBAB6,14,16,2
D,2018-09-18,14:21:26.42,00:01:07.20,HA,3D6.00184CBAB6,66,1,2
D,2018-09-18,14:22:39.82,00:00:00.00,HA,3D6.00184CBAB6,1,5,2
D,2018-09-18,14:22:45.00,00:00:00.00,HA,3D6.00184CBAB6,1,4,2
D,2018-09-18,14:22:47.07,00:00:01.03,HA,3D6.00184CBAB6,2,1,2
D,2018-09-18,14:23:01.53,00:00:00.00,HA,3D6.00184CBAB6,1,12,2
D,2018-09-18,14:23:03.60,00:00:00.00,HA,3D6.00184CBAB6,1,1,2
D,2018-09-18,14:23:16.01,00:00:00.00,HA,3D6.00184CBAB6,1,11,2
D,2018-09-18,14:23:25.31,00:00:01.04,HA,3D6.00184CBAB6,2,8,2
D,2018-09-18,14:23:40.82,00:00:00.00,HA,3D6.00184CBAB6,1,13,2
D,2018-09-18,14:23:57.36,00:00:00.00,HA,3D6.00184CBAB6,1,15,2
D,2018-09-18,14:24:01.49,00:00:00.00,HA,3D6.00184CBAB6,1,3,2
D,2018-09-18,14:24:32.51,00:00:00.00,HA,3D6.00184CBAB6,1,29,2
D,2018-09-18,14:24:59.38,00:00:00.00,HA,3D6.00184CBAB6,1,25,2
D,2018-09-18,14:25:08.68,00:00:00.00,HA,3D6.00184CBAB6,1,8,2
D,2018-09-18,14:25:10.74,00:00:01.04,HA,3D6.00184CBAB6,2,1,2
D,2018-09-18,14:25:14.88,00:00:00.00,HA,3D6.00184CBAB6,1,2,2
D,2018-09-18,14:25:22.13,00:00:00.00,HA,3D6.00184CBAB6,1,6,2
D,2018-09-18,14:29:14.60,00:00:01.03,HA,3D6.00184CBABB,2,224,2
D,2018-09-18,14:29:21.83,00:00:00.00,HA,3D6.00184CBABB,1,5,2
D,2018-09-18,14:30:53.79,00:00:25.85,HA,3D6.00184CBABB,26,88,2
D,2018-09-18,14:31:21.71,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,14:31:26.87,00:00:00.00,HA,3D6.00184CBABB,1,4,2
D,2018-09-18,14:32:18.53,00:00:01.04,HA,3D6.1D592D6078,2,49,2
