up
Upload #1
Reader: Noname  Site: AA
--------- upload 1 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-03-07 12:20:24.19 datalogger file created
D 2019-03-07 12:22:32.87 00:00:02.07 HA 3D6.00184CE0C1    3   345
D 2019-03-07 12:22:46.31 00:00:01.03 HA 3D6.00184CE0C1    2    10
D 2019-03-07 12:23:15.24 00:00:02.07 HA 3D6.00184CE0C1    3    26
D 2019-03-07 12:24:16.20 00:00:00.00 HA 3D6.00184CB9B6    1    56
D 2019-03-07 12:24:21.36 00:00:00.00 HA 3D6.00184CB9B6    1     4
D 2019-03-07 12:24:24.46 00:00:00.00 HA 3D6.00184CB9B6    1     2
D 2019-03-07 12:24:36.86 00:00:06.21 HA 3D6.00184CB9B6    7    11
D 2019-03-07 12:24:45.14 00:00:00.00 HA 3D6.00184CB9B6    1     1
D 2019-03-07 12:25:07.86 00:00:05.19 HA 3D6.00184CB9B6    6    21
D 2019-03-07 12:25:19.25 00:00:00.00 HA 3D6.00184CB9B6    1     5
D 2019-03-07 12:25:21.31 00:00:02.07 HA 3D6.00184CB9B6    3     1
D 2019-03-07 12:25:25.45 00:00:01.03 HA 3D6.00184CB9B6    2     1
D 2019-03-07 12:25:38.88 00:00:05.18 HA 3D6.00184CB9B6    6    11
D 2019-03-07 12:25:46.13 00:00:04.13 HA 3D6.00184CB9B6    5     1
D 2019-03-07 12:26:18.16 00:00:00.00 HA 3D6.00184CB9B6    1    26
D 2019-03-07 12:26:31.59 00:00:01.04 HA 3D6.00184CB9B6    2    12
D 2019-03-07 12:26:36.77 00:00:00.00 HA 3D6.00184CB9B6    1     3
D 2019-03-07 12:26:39.83 00:00:00.00 HA 3D6.00184CB9B6    1     1
E 2019-03-07 12:28:58.23 supply power ok 12.7V
E 2019-03-07 12:28:58.24 database file opened
E 2019-03-07 12:28:58.24 starting reader after power up
E 2019-03-07 12:29:01.00 check DIP switch 1 on CTL board
D 2019-03-07 12:29:30.97 00:00:03.11 HA 3D6.00184CB9B6    4    35
D 2019-03-07 12:29:36.15 00:00:01.03 HA 3D6.00184CB9B6    2     1
D 2019-03-07 12:29:40.28 00:00:01.04 HA 3D6.00184CB9B6    2     2
D 2019-03-07 12:29:43.38 00:00:01.04 HA 3D6.00184CB9B6    2     1
D 2019-03-07 12:30:17.48 00:00:08.28 HA 3D6.00184CB9B6    9    31
D 2019-03-07 12:30:33.00 00:00:00.00 HA 3D6.00184CB9B6    1     6
D 2019-03-07 12:30:56.76 00:00:03.11 HA 3D6.00184CB9B6    4    22
D 2019-03-07 12:33:25.54 00:00:00.00 HA 3D6.00184CBAE6    1   140
D 2019-03-07 12:33:27.61 00:00:02.07 HA 3D6.00184CBAE6    3     1
D 2019-03-07 12:33:32.78 00:00:00.00 HA 3D6.00184CBAE6    1     2
D 2019-03-07 12:33:44.15 00:00:00.00 HA 3D6.00184CE0C1    1    10
D 2019-03-07 12:34:29.63 00:00:00.00 HA 3D6.00184CBA35    1    43
D 2019-03-07 12:41:08.43 00:00:00.00 HA 3D6.00184CE0C1    1   385
D 2019-03-07 12:41:19.79 00:00:01.04 HA 3D6.00184CE0C1    2    10
D 2019-03-07 12:41:23.89 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-07 12:42:05.25 00:00:07.24 HA 3D6.00184CBAE6    8    40
D 2019-03-07 12:42:26.96 00:00:00.00 HA 3D6.00184CBAE6    1    13
D 2019-03-07 12:42:30.06 00:00:00.00 HA 3D6.00184CBAE6    1     2
D 2019-03-07 12:42:32.14 00:00:01.02 HA 3D6.00184CBAE6    2     1
D 2019-03-07 12:42:37.30 00:00:00.00 HA 3D6.00184CBAE6    1     3
D 2019-03-07 12:42:39.37 00:00:00.00 HA 3D6.00184CBAE6    1     1
D 2019-03-07 12:42:42.48 00:00:00.00 HA 3D6.00184CBAE6    1     2
D 2019-03-07 12:42:49.70 00:00:00.00 HA 3D6.00184CBAE6    1     6
D 2019-03-07 12:42:51.77 00:00:00.00 HA 3D6.00184CBAE6    1     1
D 2019-03-07 12:43:01.07 00:00:05.18 HA 3D6.00184CBAE6    6     8
