up
Upload #2
Reader: Noname  Site: AA
--------- upload 2 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
D 2019-03-21 14:40:50.84 00:00:02.06 HA 3D6.00184CBA07    3   609
D 2019-03-21 14:40:56.01 00:00:02.06 HA 3D6.00184CBA07    3     2
D 2019-03-21 14:41:01.17 00:00:00.00 HA 3D6.00184CBA07    1     2
D 2019-03-21 14:41:04.27 00:00:01.04 HA 3D6.00184CBA07    2     2
D 2019-03-21 14:41:07.37 00:00:00.00 HA 3D6.00184CBA07    1     1
D 2019-03-21 14:41:11.51 00:00:11.37 HA 3D6.00184CBA07   12     3
D 2019-03-21 14:41:25.98 00:00:00.00 HA 3D6.00184CBA07    1     2
D 2019-03-21 14:41:31.15 00:00:05.18 HA 3D6.00184CBA07    6     4
D 2019-03-21 14:41:40.46 00:00:00.00 HA 3D6.00184CBA07    1     3
D 2019-03-21 14:41:42.53 00:00:01.03 HA 3D6.00184CBA07    2     1
D 2019-03-21 14:41:46.66 00:00:05.17 HA 3D6.00184CBA07    6     2
D 2019-03-21 14:41:58.04 00:00:00.00 HA 3D6.00184CBA07    1     5
D 2019-03-21 14:42:05.26 00:00:00.00 HA 3D6.00184CBA07    1     6
D 2019-03-21 14:42:12.50 00:00:04.13 HA 3D6.00184CBA07    5     6
D 2019-03-21 14:42:18.70 00:00:04.14 HA 3D6.00184CBA07    5     1
D 2019-03-21 14:42:25.90 00:00:00.00 HA 3D6.00184CBA07    1     1
D 2019-03-21 14:42:29.05 00:00:09.30 HA 3D6.00184CBA07   10     3
D 2019-03-21 14:42:43.51 00:00:00.00 HA 3D6.00184CBA07    1     4
D 2019-03-21 14:42:48.69 00:00:01.02 HA 3D6.00184CBA07    2     4
D 2019-03-21 14:53:44.77 00:00:04.14 HA 3D6.00184CBA07    5   633
D 2019-03-21 14:56:02.18 00:00:01.04 HA 3D6.00184CBA07    2   128
D 2019-03-21 14:56:16.65 00:00:01.03 HA 3D6.00184CBA07    2    12
D 2019-03-21 15:49:23.99 00:00:00.00 HA 3D6.00184CE0C1    1  3083
D 2019-03-21 15:49:33.30 00:00:00.00 HA 3D6.00184CE0C1    1     8
D 2019-03-21 15:56:54.46 00:00:02.08 HA 3D6.00184CE0C1    3   426
D 2019-03-21 15:57:07.90 00:00:00.00 HA 3D6.00184CE0C1    1    10
D 2019-03-21 15:57:10.96 00:00:00.05 HA 3D6.00184CE0C1    2     1
D 2019-03-21 16:03:22.95 00:00:00.00 HA 3D6.00184CE0C1    1   359
D 2019-03-21 16:03:33.28 00:00:00.00 HA 3D6.00184CE0C1    1     9
D 2019-03-21 16:03:44.65 00:00:00.00 HA 3D6.00184CE0C1    1    10
D 2019-03-21 16:17:53.91 00:00:01.02 HA 3D6.00184CE0C1    2   821
D 2019-03-21 16:18:19.73 00:00:15.52 HA 3D6.00184CE0C1   16    23
D 2019-03-21 16:25:15.09 00:00:00.00 HA 3D6.00184CBA35    1   386
D 2019-03-21 16:29:20.98 00:00:00.00 HA 3D6.00184CE0AB    1   237
D 2019-03-21 16:29:47.85 00:00:00.00 HA 3D6.00184CE0AB    1    25
D 2019-03-21 16:29:56.12 00:00:00.00 HA 3D6.00184CE0AB    1     7
D 2019-03-21 16:29:58.19 00:00:02.07 HA 3D6.00184CE0AB    3     1
D 2019-03-21 16:30:05.42 00:00:02.08 HA 3D6.00184CE0AB    3     4
D 2019-03-21 16:30:12.66 00:00:01.04 HA 3D6.00184CE0AB    2     4
D 2019-03-21 16:30:15.76 00:00:04.14 HA 3D6.00184CE0AB    5     1
D 2019-03-21 16:30:23.00 00:00:05.18 HA 3D6.00184CE0AB    6     2
D 2019-03-21 16:30:30.24 00:00:06.20 HA 3D6.00184CE0AB    7     1
D 2019-03-21 16:30:38.52 00:00:21.70 HA 3D6.00184CE0AB   22     1
D 2019-03-21 16:31:04.36 00:00:02.07 HA 3D6.00184CE0AB    3     3
D 2019-03-21 16:57:22.06 00:00:00.00 HA 3D6.00184CBA0E    1  1524
D 2019-03-21 17:24:55.13 00:00:00.00 HA 3D6.00184CE0A8    1  1599
D 2019-03-21 17:28:36.22 00:00:00.00 HA 3D6.00184CE0A8    1   213
D 2019-03-21 18:21:40.45 00:00:00.00 HA 3D6.00184CBAC6    1  3081
D 2019-03-21 18:50:18.62 00:00:04.14 HA 3D6.00184CBAC6    5  1662
D 2019-03-21 18:50:27.92 00:00:02.09 HA 3D6.00184CBAC6    3     4
D 2019-03-21 18:59:43.77 00:00:00.00 HA 3D6.00184CBA0E    1   535
D 2019-03-21 19:04:41.33 00:00:02.07 HA 3D6.00184CBA0E    3   287
D 2019-03-21 19:28:42.58 00:00:01.04 HA 3D6.00184CBA0E    2  1392
D 2019-03-21 19:29:43.56 00:00:01.03 HA 3D6.00184CBA0E    2    57
D 2019-03-22 00:19:57.46 00:00:03.10 HA 3D6.00184CB873    4 16853
D 2019-03-22 00:20:43.95 00:00:02.08 HA 3D6.00184CB873    3    41
D 2019-03-22 00:20:48.09 00:00:03.11 HA 3D6.00184CB873    4     1
D 2019-03-22 00:20:54.30 00:00:10.33 HA 3D6.00184CB873   11     2
D 2019-03-22 00:21:12.90 00:00:00.00 HA 3D6.00184CB873    1     7
D 2019-03-22 00:21:17.04 00:00:00.00 HA 3D6.00184CB873    1     3
D 2019-03-22 01:57:05.46 00:00:04.13 HA 3D6.00184CB873    5  5563
D 2019-03-22 03:28:22.17 00:00:00.00 HA 3D6.00184CBA0E    1  5296
D 2019-03-22 03:35:48.49 00:00:00.00 HA 3D6.00184CBA35    1   431
D 2019-03-22 03:38:30.70 00:00:35.15 HA 3D6.00184CBA35   35   156
D 2019-03-22 03:39:08.95 00:00:00.00 HA 3D6.00184CBA35    1     2
D 2019-03-22 03:39:31.69 00:00:00.00 HA 3D6.00184CBA35    1    21
D 2019-03-22 03:39:49.26 00:00:01.03 HA 3D6.00184CBA35    2    16
D 2019-03-22 03:39:53.39 00:00:01.04 HA 3D6.00184CBA35    2     2
D 2019-03-22 03:40:22.32 00:00:06.21 HA 3D6.00184CBA35    7    26
D 2019-03-22 03:40:58.50 00:00:00.00 HA 3D6.00184CBA35    1    28
D 2019-03-22 03:41:15.03 00:00:01.03 HA 3D6.00184CBA35    2    15
D 2019-03-22 03:42:09.79 00:00:00.00 HA 3D6.00184CBA35    1    51
D 2019-03-22 03:42:52.16 00:00:00.00 HA 3D6.00184CBA35    1    40
D 2019-03-22 03:43:53.11 00:00:00.00 HA 3D6.00184CBA35    1    58
D 2019-03-22 03:44:27.21 00:00:00.00 HA 3D6.00184CBA35    1    32
D 2019-03-22 03:44:52.01 00:00:01.03 HA 3D6.00184CBA35    2    23
D 2019-03-22 03:45:02.34 00:00:03.10 HA 3D6.00184CBA35    4     8
D 2019-03-22 03:45:07.51 00:00:03.10 HA 3D6.00184CBA35    4     1
D 2019-03-22 03:45:30.25 00:00:02.06 HA 3D6.00184CBA35    3    18
D 2019-03-22 03:45:52.98 00:00:01.03 HA 3D6.00184CBA35    2    19
D 2019-03-22 03:48:30.03 00:00:01.02 HA 3D6.00184CBA35    2   150
D 2019-03-22 03:48:38.29 00:00:00.00 HA 3D6.00184CBA35    1     6
D 2019-03-22 03:52:54.51 00:00:02.07 HA 3D6.00184CBA35    3   247
D 2019-03-22 03:53:08.98 00:00:00.00 HA 3D6.00184CBA35    1    11
D 2019-03-22 03:53:14.15 00:00:00.00 HA 3D6.00184CBA35    1     4
D 2019-03-22 03:53:20.35 00:00:01.03 HA 3D6.00184CBA35    2     5
D 2019-03-22 04:01:10.45 00:00:00.00 HA 3D6.00184CBA0E    1   453
D 2019-03-22 04:12:51.97 00:00:00.00 HA 3D6.00184CE0AB    1   678
D 2019-03-22 04:12:54.04 00:00:00.00 HA 3D6.00184CE0AB    1     1
D 2019-03-22 04:15:14.55 00:00:01.03 HA 3D6.00184CBA35    2   135
D 2019-03-22 04:15:22.82 00:00:05.16 HA 3D6.00184CBA35    6     6
D 2019-03-22 04:15:30.06 00:00:04.14 HA 3D6.00184CBA35    5     1
D 2019-03-22 04:15:44.53 00:00:01.03 HA 3D6.00184CBA35    2     9
D 2019-03-22 04:16:04.16 00:00:02.07 HA 3D6.00184CBA35    3    17
D 2019-03-22 04:16:44.46 00:00:17.58 HA 3D6.00184CBA35   18    36
D 2019-03-22 04:17:06.18 00:00:01.03 HA 3D6.00184CBA35    2     3
D 2019-03-22 04:17:09.28 00:00:23.78 HA 3D6.00184CBA35   24     1
D 2019-03-22 04:17:44.43 00:00:00.00 HA 3D6.00184CBA35    1    10
D 2019-03-22 04:17:52.69 00:00:01.04 HA 3D6.00184CBA35    2     7
D 2019-03-22 04:18:13.37 00:00:00.00 HA 3D6.00184CBA35    1    18
D 2019-03-22 04:19:16.39 00:00:02.07 HA 3D6.00184CBA35    3    60
D 2019-03-22 04:19:20.53 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 04:19:38.10 00:00:00.00 HA 3D6.00184CBA35    1    16
D 2019-03-22 04:20:15.30 00:00:03.10 HA 3D6.00184CBA35    4    35
D 2019-03-22 04:20:51.46 00:00:00.00 HA 3D6.00184CBA35    1    31
D 2019-03-22 04:21:00.76 00:00:00.00 HA 3D6.00184CBA35    1     8
D 2019-03-22 04:21:30.74 00:00:01.02 HA 3D6.00184CBA35    2    28
D 2019-03-22 04:22:12.07 00:00:00.00 HA 3D6.00184CBA35    1    38
D 2019-03-22 04:22:36.86 00:00:01.04 HA 3D6.00184CE0AB    2    23
D 2019-03-22 04:22:42.03 00:00:00.00 HA 3D6.00184CBA35    1     3
D 2019-03-22 04:22:45.13 00:00:01.04 HA 3D6.00184CBA35    2     2
D 2019-03-22 04:23:06.84 00:00:01.03 HA 3D6.00184CE0AB    2    19
D 2019-03-22 04:24:46.03 00:00:02.07 HA 3D6.00184CBA35    3    94
D 2019-03-22 04:25:01.52 00:00:00.00 HA 3D6.00184CBA35    1    12
D 2019-03-22 04:25:25.30 00:00:01.02 HA 3D6.00184CBA35    2    22
D 2019-03-22 04:25:42.86 00:00:00.00 HA 3D6.00184CBA35    1    15
D 2019-03-22 04:27:10.68 00:00:01.03 HA 3D6.00184CBA35    2    84
D 2019-03-22 04:27:30.31 00:00:01.04 HA 3D6.00184CBA35    2    17
D 2019-03-22 04:27:57.18 00:00:02.07 HA 3D6.00184CBA35    3    24
D 2019-03-22 04:29:56.00 00:00:01.04 HA 3D6.00184CBA35    2   112
D 2019-03-22 04:35:11.13 00:00:00.00 HA 3D6.00184CBA35    1   303
D 2019-03-22 04:35:13.19 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 04:35:19.39 00:00:00.00 HA 3D6.00184CBA35    1     5
D 2019-03-22 04:35:28.70 00:00:00.00 HA 3D6.00184CBA35    1     8
D 2019-03-22 04:35:58.66 00:00:08.27 HA 3D6.00184CBA35    9    28
D 2019-03-22 04:36:17.27 00:00:00.00 HA 3D6.00184CBA35    1     9
D 2019-03-22 04:36:22.44 00:00:00.00 HA 3D6.00184CBA35    1     4
D 2019-03-22 04:36:34.83 00:00:02.08 HA 3D6.00184CBA35    3    11
D 2019-03-22 04:36:43.10 00:00:05.18 HA 3D6.00184CBA35    6     5
D 2019-03-22 04:38:35.73 00:00:00.00 HA 3D6.00184CBA35    1   103
D 2019-03-22 05:19:38.76 00:00:00.00 HA 3D6.00184CBA35    1  2383
D 2019-03-22 05:20:00.45 00:00:03.11 HA 3D6.00184CBA35    4    20
D 2019-03-22 05:20:36.62 00:00:00.00 HA 3D6.00184CBA35    1    31
D 2019-03-22 05:21:31.39 00:00:00.00 HA 3D6.00184CBA35    1    52
D 2019-03-22 05:21:33.45 00:00:01.04 HA 3D6.00184CBA35    2     1
D 2019-03-22 05:21:41.72 00:00:00.00 HA 3D6.00184CBA35    1     6
D 2019-03-22 05:22:08.59 00:00:02.06 HA 3D6.00184CBA35    3    25
D 2019-03-22 05:22:16.85 00:00:01.04 HA 3D6.00184CBA35    2     5
D 2019-03-22 05:22:20.99 00:00:00.00 HA 3D6.00184CBA35    1     2
D 2019-03-22 05:22:23.06 00:00:08.27 HA 3D6.00184CBA35    9     1
D 2019-03-22 05:22:33.40 00:00:05.17 HA 3D6.00184CBA35    6     1
D 2019-03-22 05:22:40.63 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 05:22:42.70 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 05:22:53.04 00:00:00.00 HA 3D6.00184CBA35    1     9
D 2019-03-22 05:22:55.10 00:00:03.10 HA 3D6.00184CBA35    4     1
D 2019-03-22 05:23:04.40 00:00:00.00 HA 3D6.00184CBA35    1     5
D 2019-03-22 05:23:10.61 00:00:01.03 HA 3D6.00184CBA35    2     5
D 2019-03-22 05:23:13.72 00:00:09.30 HA 3D6.00184CBA35   10     1
D 2019-03-22 05:48:58.32 00:00:00.00 HA 3D6.00184CE0AB    1  1485
D 2019-03-22 05:49:02.46 00:00:04.13 HA 3D6.00184CE0AB    5     3
D 2019-03-22 05:49:12.80 00:00:02.06 HA 3D6.00184CE0AB    3     5
D 2019-03-22 05:54:41.34 00:00:00.00 HA 3D6.00184CBA0E    1   315
D 2019-03-22 06:07:47.57 00:00:01.04 HA 3D6.00184CBA35    2   760
D 2019-03-22 06:18:36.40 00:00:00.00 HA 3D6.00184CBA35    1   626
D 2019-03-22 06:18:38.47 00:00:04.14 HA 3D6.00184CBA35    5     1
D 2019-03-22 06:18:44.68 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 06:19:18.78 00:00:01.04 HA 3D6.00184CBA35    2    32
D 2019-03-22 06:19:33.25 00:00:00.00 HA 3D6.00184CBA35    1    12
D 2019-03-22 06:20:19.74 00:00:00.00 HA 3D6.00184CBA35    1    44
D 2019-03-22 06:24:12.26 00:00:00.00 HA 3D6.00184CBA35    1   224
D 2019-03-22 06:24:14.32 00:00:01.04 HA 3D6.00184CBA35    2     1
D 2019-03-22 06:25:06.00 00:00:03.10 HA 3D6.00184CBA35    4    48
D 2019-03-22 06:25:12.20 00:00:04.13 HA 3D6.00184CBA35    5     2
D 2019-03-22 06:36:29.95 00:00:00.00 HA 3D6.00184CE0C1    1   651
D 2019-03-22 06:36:32.03 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-22 06:36:34.09 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-22 06:36:36.17 00:00:01.02 HA 3D6.00184CE0C1    2     1
D 2019-03-22 06:36:39.27 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-22 06:36:41.33 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-22 06:38:44.29 00:00:00.00 HA 3D6.00184CE0C1    1   118
D 2019-03-22 06:38:46.36 00:00:02.06 HA 3D6.00184CE0C1    3     1
D 2019-03-22 06:38:50.49 00:00:05.17 HA 3D6.00184CE0C1    6     1
D 2019-03-22 06:38:59.79 00:00:01.04 HA 3D6.00184CE0C1    2     3
D 2019-03-22 06:44:14.91 00:00:06.20 HA 3D6.00184CBA35    7   303
D 2019-03-22 06:44:28.35 00:00:04.14 HA 3D6.00184CBA35    5     6
D 2019-03-22 06:44:59.35 00:00:01.04 HA 3D6.00184CBA35    2    25
D 2019-03-22 06:45:13.83 00:00:00.00 HA 3D6.00184CE0C1    1    12
D 2019-03-22 06:46:27.20 00:00:01.03 HA 3D6.00184CBA35    2    70
D 2019-03-22 06:46:30.30 00:00:02.06 HA 3D6.00184CBA35    3     1
D 2019-03-22 06:46:43.74 00:00:03.10 HA 3D6.00184CE0C1    4    10
D 2019-03-22 06:46:56.13 00:00:05.18 HA 3D6.00184CBA35    6     8
D 2019-03-22 06:47:34.37 00:00:01.04 HA 3D6.00184CBA35    2    31
D 2019-03-22 06:50:07.28 00:00:00.00 HA 3D6.00184CBA35    1   146
D 2019-03-22 06:50:09.35 00:00:00.00 HA 3D6.00184CBA35    1     1
D 2019-03-22 06:50:12.45 00:00:01.04 HA 3D6.00184CBA35    2     2
D 2019-03-22 06:50:24.85 00:00:01.04 HA 3D6.00184CBA35    2    10
D 2019-03-22 06:52:05.07 00:00:02.08 HA 3D6.00184CBA35    3    95
D 2019-03-22 06:52:10.25 00:00:00.00 HA 3D6.00184CBA35    1     2
D 2019-03-22 06:52:26.78 00:00:03.10 HA 3D6.00184CBA35    4    15
D 2019-03-22 06:52:37.12 00:00:03.10 HA 3D6.00184CBA35    4     6
D 2019-03-22 07:00:48.91 00:00:00.00 HA 3D6.00184CE0C1    1   472
D 2019-03-22 07:00:58.21 00:00:00.00 HA 3D6.00184CE0C1    1     8
D 2019-03-22 07:01:00.29 00:00:00.00 HA 3D6.00184CE0C1    1     1
D 2019-03-22 07:01:02.35 00:00:01.04 HA 3D6.00184CE0C1    2     1
D 2019-03-22 07:01:05.45 00:00:02.06 HA 3D6.00184CE0C1    3     1
D 2019-03-22 07:01:35.41 00:00:00.00 HA 3D6.00184CE0C1    1    26
D 2019-03-22 07:01:40.59 00:00:00.00 HA 3D6.00184CE0C1    1     4
D 2019-03-22 07:09:00.73 00:00:01.03 HA 3D6.00184CE0C1    2   425
D 2019-03-22 07:32:08.30 00:00:00.00 HA 3D6.00184CBA0E    1  1341
D 2019-03-22 07:32:32.07 00:00:00.00 HA 3D6.00184CBA0E    1    22
D 2019-03-22 07:32:43.43 00:00:00.00 HA 3D6.00184CBA0E    1    10
D 2019-03-22 07:40:35.61 00:00:00.00 HA 3D6.00184CBA0E    1   456
D 2019-03-22 07:40:43.87 00:00:02.06 HA 3D6.00184CBA0E    3     7
D 2019-03-22 07:40:49.04 00:00:00.00 HA 3D6.00184CBA0E    1     2
D 2019-03-22 08:10:33.35 00:00:01.04 HA 3D6.00184CBA35    2  1726
D 2019-03-22 08:10:41.61 00:00:01.04 HA 3D6.00184CBA35    2     6
D 2019-03-22 08:52:44.59 00:00:03.11 HA 3D6.00184CE0C1    4  2440
D 2019-03-22 09:03:13.80 00:00:00.00 HA 3D6.00184CBA0E    1   605
D 2019-03-22 09:28:18.09 00:00:00.00 HA 3D6.00184CBA0E    1  1455
D 2019-03-22 09:57:58.24 00:00:00.00 HA 3D6.00184CE0C1    1  1722
D 2019-03-22 10:23:04.59 00:00:00.00 HA 3D6.00184CE0AB    1  1457
D 2019-03-22 10:41:46.61 00:00:01.03 HA 3D6.00184CE0AB    2  1085
D 2019-03-22 10:41:56.94 00:00:01.03 HA 3D6.00184CE0AB    2     8
D 2019-03-22 10:43:11.34 00:00:03.10 HA 3D6.00184CBA35    4    70
D 2019-03-22 10:43:18.58 00:00:04.13 HA 3D6.00184CE0AB    5     3
D 2019-03-22 10:43:26.84 00:00:07.25 HA 3D6.00184CBA35    8     3
D 2019-03-22 10:43:45.45 00:00:00.00 HA 3D6.00184CBA35    1    10
D 2019-03-22 10:45:27.74 00:00:03.10 HA 3D6.00184CBA35    4    98
D 2019-03-22 11:08:15.66 00:00:00.00 HA 3D6.00184CBA0E    1  1320
D 2019-03-22 11:09:25.91 00:00:02.06 HA 3D6.00184CBA0E    3    67
D 2019-03-22 11:10:09.31 00:00:00.00 HA 3D6.00184CBA0E    1    39
D 2019-03-22 11:10:34.11 00:00:00.00 HA 3D6.00184CBA0E    1    23
D 2019-03-22 11:27:11.11 00:00:00.00 HA 3D6.00184CE0AB    1   964
