up
Upload #3
Reader: Noname  Site: AA
--------- upload 3 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-06-26 08:50:01.18 upload 2 complete
D 2019-06-26 08:51:25.94 00:00:00.00 HA 3D6.1D592D60A3    1   192
D 2019-06-26 08:51:43.52 00:00:02.06 HA 3D6.1D592D60A3    3    16
D 2019-06-26 08:51:49.72 00:00:00.00 HA 3D6.1D592D60A3    1     3
D 2019-06-26 08:54:22.62 00:00:00.00 HA 3D6.00184CB95F    1   147
D 2019-06-26 08:56:23.51 00:00:00.00 HA 3D6.00184CBA70    1   116
D 2019-06-26 13:55:13.79 00:00:00.00 HA 3D6.00184CE09A    1 17354
D 2019-06-26 13:59:40.34 00:00:00.00 HA 3D6.00184CE09A    1   257
D 2019-06-26 14:00:12.37 00:00:00.00 HA 3D6.00184CE09A    1    30
D 2019-06-26 14:02:08.08 00:00:00.00 HA 3D6.00184CE09A    1   111
D 2019-06-26 14:26:27.89 00:00:00.00 HA 3D6.00184CE09A    1  1412
D 2019-06-26 14:29:33.85 00:00:00.00 HA 3D6.00184CE09A    1   179
D 2019-06-26 19:55:14.47 00:00:00.00 HA 3D6.00184CBA97    1 18913
D 2019-06-26 21:01:53.84 00:00:00.00 HA 3D6.00184CE09A    1  3870
D 2019-06-26 21:03:40.27 00:00:02.06 HA 3D6.00184CE09A    3   102
D 2019-06-26 21:04:37.09 00:00:01.04 HA 3D6.00184CE09A    2    52
D 2019-06-26 21:05:57.69 00:00:00.00 HA 3D6.00184CE09A    1    76
D 2019-06-26 21:07:29.64 00:00:00.00 HA 3D6.00184CE09A    1    88
D 2019-06-26 21:07:31.71 00:00:01.04 HA 3D6.00184CE09A    2     1
D 2019-06-26 21:07:36.88 00:00:04.14 HA 3D6.00184CE09A    5     3
D 2019-06-26 21:07:51.35 00:00:13.44 HA 3D6.00184CE09A   14     9
D 2019-06-26 21:16:14.53 00:00:00.00 HA 3D6.1D592D606F    1   473
D 2019-06-26 21:28:12.61 00:00:00.00 HA 3D6.00184CE097    1   694
D 2019-06-26 21:29:45.60 00:00:01.02 HA 3D6.00184CE097    2    89
D 2019-06-26 21:36:37.85 00:00:00.00 HA 3D6.00184CE097    1   397
D 2019-06-26 22:09:28.15 00:00:00.00 HA 3D6.1D592D606F    1  1906
D 2019-06-26 22:10:29.12 00:00:00.00 HA 3D6.00184CE097    1    58
D 2019-06-26 22:11:16.67 00:00:00.00 HA 3D6.00184CE097    1    45
D 2019-06-26 23:50:14.41 00:00:00.00 HA 3D6.00184CB900    1  5746
D 2019-06-27 00:00:40.53 00:00:00.00 HA 3D6.1D592D606F    1   605
D 2019-06-27 00:10:34.61 00:00:00.00 HA 3D6.1D592D606F    1   574
D 2019-06-27 00:19:47.41 00:00:03.10 HA 3D6.1D592D606F    4   534
D 2019-06-27 00:52:25.27 00:00:23.78 HA 3D6.1D592D606F   24  1891
D 2019-06-27 01:08:07.54 00:00:00.00 HA 3D6.00184CB900    1   888
D 2019-06-27 01:08:41.65 00:00:32.05 HA 3D6.00184CB900   32    32
D 2019-06-27 01:09:17.84 00:00:04.13 HA 3D6.00184CB900    5     3
D 2019-06-27 01:12:26.91 00:00:00.00 HA 3D6.00184CB95C    1   178
D 2019-06-27 01:28:13.30 00:00:00.00 HA 3D6.1D592D606F    1   915
D 2019-06-27 01:29:26.65 00:00:00.00 HA 3D6.1D592D606F    1    70
D 2019-06-27 01:51:46.66 00:00:00.00 HA 3D6.00184CE09A    1  1296
D 2019-06-27 01:59:59.48 00:00:00.00 HA 3D6.00184CE09A    1   476
D 2019-06-27 02:15:09.70 00:00:00.00 HA 3D6.00184CB939    1   880
D 2019-06-27 02:22:15.36 00:00:00.00 HA 3D6.00184CE097    1   411
D 2019-06-27 02:25:49.23 00:00:01.04 HA 3D6.00184CB939    2   206
D 2019-06-27 02:27:38.75 00:00:00.00 HA 3D6.1D592D606F    1   104
D 2019-06-27 02:41:20.12 00:00:00.00 HA 3D6.1D592D606F    1   794
D 2019-06-27 02:41:22.18 00:00:00.00 HA 3D6.1D592D606F    1     1
D 2019-06-27 02:41:25.28 00:00:01.04 HA 3D6.1D592D606F    2     2
D 2019-06-27 02:41:28.38 00:00:01.04 HA 3D6.1D592D606F    2     1
D 2019-06-27 02:41:32.52 00:00:01.04 HA 3D6.1D592D606F    2     2
D 2019-06-27 02:41:35.62 00:00:03.10 HA 3D6.1D592D606F    4     1
D 2019-06-27 02:41:40.79 00:00:00.00 HA 3D6.1D592D606F    1     1
D 2019-06-27 02:41:43.86 00:00:01.06 HA 3D6.1D592D606F    3     1
D 2019-06-27 02:41:51.14 00:00:00.00 HA 3D6.1D592D606F    1     5
D 2019-06-27 02:41:53.20 00:00:00.00 HA 3D6.1D592D606F    1     1
D 2019-06-27 02:41:55.26 00:00:02.08 HA 3D6.1D592D606F    3     1
D 2019-06-27 03:16:39.14 00:00:08.27 HA 3D6.00184CE097    9  2014
D 2019-06-27 04:25:19.34 00:00:00.00 HA 3D6.00184CB939    1  3979
D 2019-06-27 04:34:36.21 00:00:01.03 HA 3D6.00184CB939    2   538
D 2019-06-27 04:41:30.50 00:00:00.00 HA 3D6.00184CB939    1   399
D 2019-06-27 04:44:09.66 00:00:00.00 HA 3D6.00184CE09A    1   153
D 2019-06-27 04:44:12.76 00:00:00.00 HA 3D6.00184CE09A    1     2
D 2019-06-27 04:44:22.06 00:00:00.00 HA 3D6.00184CE09A    1     8
D 2019-06-27 04:45:22.04 00:00:00.00 HA 3D6.00184CE09A    1    57
D 2019-06-27 04:46:09.60 00:00:04.13 HA 3D6.00184CE09A    5    45
D 2019-06-27 04:46:17.87 00:00:00.00 HA 3D6.00184CE09A    1     3
D 2019-06-27 04:46:20.94 00:00:00.03 HA 3D6.00184CE09A    2     1
D 2019-06-27 04:46:25.11 00:00:02.06 HA 3D6.00184CE09A    3     3
D 2019-06-27 04:46:46.82 00:00:00.00 HA 3D6.00184CE09A    1    18
D 2019-06-27 04:46:48.89 00:00:00.00 HA 3D6.00184CE09A    1     1
D 2019-06-27 04:46:53.03 00:00:00.00 HA 3D6.00184CE09A    1     3
D 2019-06-27 04:47:10.60 00:00:00.00 HA 3D6.00184CE09A    1    16
D 2019-06-27 04:47:13.71 00:00:00.00 HA 3D6.00184CE09A    1     2
D 2019-06-27 04:47:17.84 00:00:00.00 HA 3D6.00184CE09A    1     3
D 2019-06-27 04:47:26.11 00:00:00.00 HA 3D6.00184CE09A    1     7
D 2019-06-27 04:47:30.25 00:00:00.00 HA 3D6.00184CE09A    1     3
D 2019-06-27 04:47:42.66 00:00:01.03 HA 3D6.00184CE09A    2    11
D 2019-06-27 04:48:02.31 00:00:00.00 HA 3D6.00184CE09A    1    17
D 2019-06-27 04:48:06.45 00:00:00.00 HA 3D6.00184CE09A    1     3
D 2019-06-27 04:48:11.61 00:00:00.00 HA 3D6.00184CE09A    1     4
D 2019-06-27 04:48:14.71 00:00:00.00 HA 3D6.00184CE09A    1     2
D 2019-06-27 04:48:16.78 00:00:00.00 HA 3D6.00184CE09A    1     1
D 2019-06-27 04:48:19.85 00:00:00.03 HA 3D6.00184CE09A    2     1
D 2019-06-27 04:48:24.03 00:00:01.02 HA 3D6.00184CE09A    2     3
D 2019-06-27 04:48:45.73 00:00:00.00 HA 3D6.00184CE09A    1    19
D 2019-06-27 04:48:47.80 00:00:00.00 HA 3D6.00184CE09A    1     1
D 2019-06-27 04:48:50.90 00:00:02.07 HA 3D6.00184CE09A    3     2
D 2019-06-27 04:48:55.05 00:00:00.00 HA 3D6.00184CE09A    1     1
