up
Upload #4
Reader: Noname  Site: AA
--------- upload 4 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
E 2019-04-30 16:33:12.91 upload 3 complete
D 2019-04-30 16:36:00.94 00:00:00.00 HA 3D6.00184CB9B6    1   216
D 2019-04-30 16:36:14.37 00:00:01.04 HA 3D6.00184CB9B6    2    12
E 2019-04-30 16:36:51.72 supply power ok 12.6V
E 2019-04-30 16:36:51.72 database file opened
E 2019-04-30 16:36:51.72 starting reader after power up
E 2019-04-30 16:37:12.00 check DIP switch 1 on CTL board
D 2019-04-30 16:40:05.58 00:00:00.00 HA 3D6.00184CB9B6    1   190
D 2019-04-30 16:42:09.55 00:00:02.07 HA 3D6.00184CB9B6    3   119
D 2019-04-30 16:42:13.68 00:00:01.04 HA 3D6.00184CB9B6    2     1
D 2019-04-30 16:51:59.51 00:00:00.00 HA 3D6.00184CB9B6    1   565
E 2019-04-30 17:12:02.07 supply power ok 12.6V
E 2019-04-30 17:12:02.07 database file opened
E 2019-04-30 17:12:02.07 starting reader after power up
E 2019-04-30 17:12:11.00 check DIP switch 1 on CTL board
D 2019-04-30 17:12:27.55 00:00:03.10 HA 3D6.00184CB9B6    4    28
D 2019-04-30 17:12:32.72 00:00:00.00 HA 3D6.00184CB9B6    1     1
D 2019-04-30 17:24:57.64 00:00:00.00 HA 3D6.00184CBA70    1   720
D 2019-04-30 17:34:17.64 00:00:00.00 HW 000.0000000488    1   541
D 2019-04-30 18:05:15.33 00:00:00.00 HW 000.0000000488    1  1797
D 2019-04-30 18:36:14.04 00:00:00.00 HW 000.0000000488    1  1798
D 2019-04-30 19:38:09.38 00:00:00.00 HW 000.0000000488    1  3595
D 2019-04-30 20:09:07.07 00:00:00.00 HW 000.0000000488    1  1797
D 2019-04-30 20:36:25.71 00:00:01.04 HA 3D6.00184CBB00    2  1585
D 2019-04-30 20:36:28.81 00:00:00.00 HA 3D6.00184CBB00    1     1
D 2019-04-30 20:36:31.91 00:00:02.07 HA 3D6.00184CBB00    3     2
D 2019-04-30 20:36:37.09 00:00:02.06 HA 3D6.00184CBB00    3     2
D 2019-04-30 20:37:21.52 00:00:00.00 HA 3D6.00184CBB00    1    40
D 2019-04-30 20:37:49.42 00:00:08.26 HA 3D6.00184CBB00    9    26
D 2019-04-30 20:38:03.88 00:00:00.00 HA 3D6.00184CBB00    1     5
